Step,AgentID,Wealth,Position,Order
69,rnd_trader_0,-892.7035250613905,sell,1
69,follower_4,1530.52542586441,sell,1
69,saver_6,966.9252966036559,buy,0
69,rnd_trader_3,-925.9235250613905,sell,1
69,saver_2,936.8715611240679,buy,0
69,follower_5,1556.2890140022664,sell,1
69,saver_7,1027.9091861098968,buy,0
69,saver_17,1009.8002646481797,sell,0
69,saver_16,902.9231611240681,sell,0
69,rnd_trader_1,-945.4035250613905,buy,1
69,saver_4,954.1416394024678,buy,0
69,saver_10,936.1496669120412,buy,0
69,follower_1,1529.6153283674253,sell,1
69,rnd_trader_5,-930.4535250613905,sell,1
69,saver_15,892.3380619978059,sell,0
69,saver_0,913.2862244973373,buy,0
69,saver_1,917.8138698744411,buy,0
69,rnd_trader_2,-930.8435250613906,sell,1
69,follower_0,1567.6052165453084,sell,1
69,saver_9,1077.0116394024676,buy,0
69,saver_13,968.6816394024676,sell,0
69,follower_3,1490.8497478374784,sell,1
69,rnd_trader_4,-942.6935250613905,buy,1
70,saver_3,1055.6391861098969,buy,0
70,saver_12,876.6168672477659,buy,0
70,saver_8,863.0684520568205,buy,0
70,saver_14,936.8838698744408,sell,0
70,follower_2,1467.041391672144,sell,1
70,saver_11,908.7215986847343,buy,0
70,saver_5,841.963161124068,buy,0
70,rnd_trader_0,-923.9020065714695,buy,1
70,follower_4,1540.52542586441,sell,1
70,saver_6,966.9252966036559,buy,0
70,rnd_trader_3,-957.1220065714696,buy,1
70,saver_2,936.8715611240679,buy,0
70,follower_5,1566.2890140022664,sell,1
70,saver_7,1027.9091861098968,buy,0
70,saver_17,948.807857097784,sell,5
70,saver_16,902.9231611240681,sell,0
70,rnd_trader_1,-976.6020065714696,sell,1
70,saver_4,954.1416394024678,buy,0
70,saver_10,936.1496669120412,buy,0
70,follower_1,1539.6153283674253,sell,1
70,rnd_trader_5,-961.6520065714695,sell,1
70,saver_15,892.3380619978059,sell,0
70,saver_0,913.2862244973373,buy,0
70,saver_1,917.8138698744411,buy,0
70,rnd_trader_2,-962.0420065714696,buy,1
70,follower_0,1577.6052165453084,sell,1
70,saver_9,1077.0116394024676,buy,0
70,saver_13,968.6816394024676,sell,0
70,follower_3,1500.8497478374784,sell,1
70,rnd_trader_4,-973.8920065714696,sell,1
71,saver_3,1055.6391861098969,buy,0
71,saver_12,876.6168672477659,buy,0
71,saver_8,863.0684520568205,buy,0
71,saver_14,936.8838698744408,sell,0
71,follower_2,1477.041391672144,sell,1
71,saver_11,908.7215986847343,buy,0
71,saver_5,841.963161124068,buy,0
71,rnd_trader_0,-951.5586551154399,buy,1
71,follower_4,1550.52542586441,sell,1
71,saver_6,966.9252966036559,buy,0
71,rnd_trader_3,-984.77865511544,sell,1
71,saver_2,936.8715611240679,buy,0
71,follower_5,1576.2890140022664,sell,1
71,saver_7,1027.9091861098968,buy,0
71,saver_17,948.807857097784,sell,0
71,saver_16,902.9231611240681,sell,0
71,rnd_trader_1,-1004.25865511544,sell,1
71,saver_4,954.1416394024678,buy,0
71,saver_10,936.1496669120412,buy,0
71,follower_1,1549.6153283674253,sell,1
71,rnd_trader_5,-989.3086551154399,buy,1
71,saver_15,892.3380619978059,sell,0
71,saver_0,913.2862244973373,buy,0
71,saver_1,917.8138698744411,buy,0
71,rnd_trader_2,-989.69865511544,sell,1
71,follower_0,1587.6052165453084,sell,1
71,saver_9,1077.0116394024676,buy,0
71,saver_13,968.6816394024676,sell,0
71,follower_3,1510.8497478374784,sell,1
71,rnd_trader_4,-1001.5486551154399,sell,1
72,saver_3,1055.6391861098969,buy,0
72,saver_12,876.6168672477659,buy,0
72,saver_8,863.0684520568205,buy,0
72,saver_14,936.8838698744408,sell,0
72,follower_2,1525.1547058655551,buy,1
72,saver_11,908.7215986847343,buy,0
72,saver_5,841.963161124068,buy,0
72,rnd_trader_0,-976.9227717758927,sell,1
72,follower_4,1597.7268792057212,buy,1
72,saver_6,966.9252966036559,buy,0
72,rnd_trader_3,-1010.1427717758927,buy,1
72,saver_2,936.8715611240679,buy,0
72,follower_5,1623.4904673435776,buy,1
72,saver_7,1027.9091861098968,buy,0
72,saver_17,948.807857097784,sell,0
72,saver_16,902.9231611240681,sell,0
72,rnd_trader_1,-1029.6227717758927,sell,1
72,saver_4,922.3210561002038,buy,5
72,saver_10,936.1496669120412,buy,0
72,follower_1,1596.8167817087365,buy,1
72,rnd_trader_5,-1014.6727717758927,sell,1
72,saver_15,892.3380619978059,sell,0
72,saver_0,913.2862244973373,buy,0
72,saver_1,917.8138698744411,buy,0
72,rnd_trader_2,-1015.0627717758928,buy,1
72,follower_0,1634.8066698866196,buy,1
72,saver_9,1045.1910561002037,buy,5
72,saver_13,936.8610561002038,sell,5
72,follower_3,1558.0512011787896,buy,1
72,rnd_trader_4,-1026.9127717758927,buy,1
73,saver_3,1055.6391861098969,buy,0
73,saver_12,876.6168672477659,buy,0
73,saver_8,863.0684520568205,buy,0
73,saver_14,936.8838698744408,sell,0
73,follower_2,1535.1547058655551,buy,1
73,saver_11,908.7215986847343,buy,0
73,saver_5,841.963161124068,buy,0
73,rnd_trader_0,-1005.1869412689953,buy,1
73,follower_4,1607.7268792057212,buy,1
73,saver_6,966.9252966036559,buy,0
73,rnd_trader_3,-1038.4069412689953,sell,1
73,saver_2,936.8715611240679,buy,0
73,follower_5,1633.4904673435776,buy,1
73,saver_7,1027.9091861098968,buy,0
73,saver_17,948.807857097784,sell,0
73,saver_16,902.9231611240681,sell,0
73,rnd_trader_1,-1057.8869412689953,buy,1
73,saver_4,922.3210561002038,buy,0
73,saver_10,936.1496669120412,buy,0
73,follower_1,1606.8167817087365,buy,1
73,rnd_trader_5,-1042.9369412689953,sell,1
73,saver_15,892.3380619978059,sell,0
73,saver_0,913.2862244973373,buy,0
73,saver_1,917.8138698744411,buy,0
73,rnd_trader_2,-1043.3269412689954,sell,1
73,follower_0,1644.8066698866196,buy,1
73,saver_9,1045.1910561002037,buy,0
73,saver_13,936.8610561002038,sell,0
73,follower_3,1568.0512011787896,buy,1
73,rnd_trader_4,-1055.1769412689953,buy,1
74,saver_3,1055.6391861098969,buy,0
74,saver_12,876.6168672477659,buy,0
74,saver_8,863.0684520568205,buy,0
74,saver_14,936.8838698744408,sell,0
74,follower_2,1545.1547058655551,buy,1
74,saver_11,908.7215986847343,buy,0
74,saver_5,841.963161124068,buy,0
74,rnd_trader_0,-1035.206960931684,sell,1
74,follower_4,1617.7268792057212,buy,1
74,saver_6,966.9252966036559,buy,0
74,rnd_trader_3,-1068.426960931684,sell,1
74,saver_2,936.8715611240679,buy,0
74,follower_5,1643.4904673435776,buy,1
74,saver_7,1027.9091861098968,buy,0
74,saver_17,948.807857097784,sell,0
74,saver_16,902.9231611240681,sell,0
74,rnd_trader_1,-1087.9069609316841,sell,1
74,saver_4,922.3210561002038,buy,0
74,saver_10,936.1496669120412,buy,0
74,follower_1,1616.8167817087365,buy,1
74,rnd_trader_5,-1072.956960931684,sell,1
74,saver_15,892.3380619978059,sell,0
74,saver_0,913.2862244973373,buy,0
74,saver_1,917.8138698744411,buy,0
74,rnd_trader_2,-1073.3469609316842,buy,1
74,follower_0,1654.8066698866196,buy,1
74,saver_9,1045.1910561002037,buy,0
74,saver_13,936.8610561002038,sell,0
74,follower_3,1578.0512011787896,buy,1
74,rnd_trader_4,-1085.196960931684,sell,1
75,saver_3,1055.6391861098969,buy,0
75,saver_12,876.6168672477659,buy,0
75,saver_8,863.0684520568205,buy,0
75,saver_14,936.8838698744408,sell,0
75,follower_2,1555.1547058655551,buy,1
75,saver_11,908.7215986847343,buy,0
75,saver_5,841.963161124068,buy,0
75,rnd_trader_0,-1065.8473809876266,sell,1
75,follower_4,1627.7268792057212,buy,1
75,saver_6,908.7231963239433,buy,5
75,rnd_trader_3,-1099.0673809876266,buy,1
75,saver_2,936.8715611240679,buy,0
75,follower_5,1653.4904673435776,buy,1
75,saver_7,1027.9091861098968,buy,0
75,saver_17,948.807857097784,sell,0
75,saver_16,902.9231611240681,sell,0
75,rnd_trader_1,-1118.5473809876266,sell,1
75,saver_4,922.3210561002038,buy,0
75,saver_10,936.1496669120412,buy,0
75,follower_1,1626.8167817087365,buy,1
75,rnd_trader_5,-1103.5973809876266,sell,1
75,saver_15,892.3380619978059,sell,0
75,saver_0,913.2862244973373,buy,0
75,saver_1,917.8138698744411,buy,0
75,rnd_trader_2,-1103.9873809876267,buy,1
75,follower_0,1664.8066698866196,buy,1
75,saver_9,1045.1910561002037,buy,0
75,saver_13,936.8610561002038,sell,0
75,follower_3,1588.0512011787896,buy,1
75,rnd_trader_4,-1115.8373809876266,buy,1
76,saver_3,980.0348547994159,buy,5
76,saver_12,876.6168672477659,buy,0
76,saver_8,863.0684520568205,buy,0
76,saver_14,936.8838698744408,sell,0
76,follower_2,1565.1547058655551,buy,1
76,saver_11,908.7215986847343,buy,0
76,saver_5,841.963161124068,buy,0
76,rnd_trader_0,-1099.9682472497227,sell,1
76,follower_4,1637.7268792057212,buy,1
76,saver_6,908.7231963239433,buy,0
76,rnd_trader_3,-1133.1882472497227,buy,1
76,saver_2,936.8715611240679,buy,0
76,follower_5,1663.4904673435776,buy,1
76,saver_7,952.3048547994159,buy,5
76,saver_17,948.807857097784,sell,0
76,saver_16,902.9231611240681,sell,0
76,rnd_trader_1,-1152.6682472497228,sell,1
76,saver_4,922.3210561002038,buy,0
76,saver_10,936.1496669120412,buy,0
76,follower_1,1636.8167817087365,buy,1
76,rnd_trader_5,-1137.7182472497227,sell,1
76,saver_15,892.3380619978059,sell,0
76,saver_0,913.2862244973373,buy,0
76,saver_1,917.8138698744411,buy,0
76,rnd_trader_2,-1138.1082472497228,buy,1
76,follower_0,1674.8066698866196,buy,1
76,saver_9,1045.1910561002037,buy,0
76,saver_13,936.8610561002038,sell,0
76,follower_3,1598.0512011787896,buy,1
76,rnd_trader_4,-1149.9582472497227,sell,1
77,saver_3,980.0348547994159,buy,0
77,saver_12,876.6168672477659,buy,0
77,saver_8,863.0684520568205,buy,0
77,saver_14,936.8838698744408,sell,0
77,follower_2,1615.1924934043448,sell,1
77,saver_11,908.7215986847343,buy,0
77,saver_5,841.963161124068,buy,0
77,rnd_trader_0,-1139.0060347885124,buy,1
77,follower_4,1687.7646667445108,sell,1
77,saver_6,908.7231963239433,buy,0
77,rnd_trader_3,-1172.2260347885124,buy,1
77,saver_2,936.8715611240679,buy,0
77,follower_5,1713.5282548823673,sell,1
77,saver_7,952.3048547994159,buy,0
77,saver_17,948.807857097784,sell,0
77,saver_16,902.9231611240681,sell,0
77,rnd_trader_1,-1191.7060347885124,sell,1
77,saver_4,922.3210561002038,buy,0
77,saver_10,835.9607292180929,buy,5
77,follower_1,1686.8545692475261,sell,1
77,rnd_trader_5,-1176.7560347885124,buy,1
77,saver_15,892.3380619978059,sell,0
77,saver_0,913.2862244973373,buy,0
77,saver_1,917.8138698744411,buy,0
77,rnd_trader_2,-1177.1460347885125,buy,1
77,follower_0,1724.8444574254092,sell,1
77,saver_9,1045.1910561002037,buy,0
77,saver_13,936.8610561002038,sell,0
77,follower_3,1648.0889887175792,sell,1
77,rnd_trader_4,-1188.9960347885124,sell,1
78,saver_3,980.0348547994159,buy,0
78,saver_12,876.6168672477659,buy,0
78,saver_8,863.0684520568205,buy,0
78,saver_14,936.8838698744408,sell,0
78,follower_2,1649.231758844031,buy,1
78,saver_11,908.7215986847343,buy,0
78,saver_5,841.963161124068,buy,0
78,rnd_trader_0,-1178.44420020269,buy,1
78,follower_4,1720.8920713320974,buy,1
78,saver_6,908.7231963239433,buy,0
78,rnd_trader_3,-1211.66420020269,buy,1
78,saver_2,936.8715611240679,buy,0
78,follower_5,1746.655659469954,buy,1
78,saver_7,952.3048547994159,buy,0
78,saver_17,948.807857097784,sell,0
78,saver_16,902.9231611240681,sell,0
78,rnd_trader_1,-1231.14420020269,sell,1
78,saver_4,922.3210561002038,buy,0
78,saver_10,835.9607292180929,buy,0
78,follower_1,1719.9819738351127,buy,1
78,rnd_trader_5,-1216.19420020269,buy,1
78,saver_15,892.3380619978059,sell,0
78,saver_0,913.2862244973373,buy,0
78,saver_1,917.8138698744411,buy,0
78,rnd_trader_2,-1216.58420020269,sell,1
78,follower_0,1757.9718620129959,buy,1
78,saver_9,1045.1910561002037,buy,0
78,saver_13,936.8610561002038,sell,0
78,follower_3,1681.2163933051659,buy,1
78,rnd_trader_4,-1228.43420020269,sell,1
79,saver_3,980.0348547994159,buy,0
79,saver_12,876.6168672477659,buy,0
79,saver_8,748.7461753616795,buy,5
79,saver_14,936.8838698744408,sell,0
79,follower_2,1616.3673035050028,buy,1
79,saver_11,908.7215986847343,buy,0
79,saver_5,841.963161124068,buy,0
79,rnd_trader_0,-1220.308655541718,sell,1
79,follower_4,1688.0276159930693,buy,1
79,saver_6,908.7231963239433,buy,0
79,rnd_trader_3,-1253.528655541718,sell,1
79,saver_2,936.8715611240679,buy,0
79,follower_5,1713.7912041309257,buy,1
79,saver_7,952.3048547994159,buy,0
79,saver_17,948.807857097784,sell,0
79,saver_16,902.9231611240681,sell,0
79,rnd_trader_1,-1273.008655541718,buy,1
79,saver_4,922.3210561002038,buy,0
79,saver_10,835.9607292180929,buy,0
79,follower_1,1687.1175184960846,buy,1
79,rnd_trader_5,-1258.058655541718,buy,1
79,saver_15,892.3380619978059,sell,0
79,saver_0,913.2862244973373,buy,0
79,saver_1,917.8138698744411,buy,0
79,rnd_trader_2,-1258.4486555417182,sell,1
79,follower_0,1725.1074066739677,buy,1
79,saver_9,1045.1910561002037,buy,0
79,saver_13,936.8610561002038,sell,0
79,follower_3,1648.3519379661377,buy,1
79,rnd_trader_4,-1270.298655541718,buy,1
80,saver_3,980.0348547994159,buy,0
80,saver_12,876.6168672477659,buy,0
80,saver_8,748.7461753616795,buy,0
80,saver_14,936.8838698744408,sell,0
80,follower_2,1626.3673035050028,buy,1
80,saver_11,908.7215986847343,buy,0
80,saver_5,704.0654339924615,buy,5
80,rnd_trader_0,-1266.8882009680394,buy,1
80,follower_4,1698.0276159930693,buy,1
80,saver_6,908.7231963239433,buy,0
80,rnd_trader_3,-1300.1082009680395,buy,1
80,saver_2,798.9738339924613,buy,5
80,follower_5,1771.370749557247,sell,1
80,saver_7,952.3048547994159,buy,0
80,saver_17,948.807857097784,sell,0
80,saver_16,765.0254339924616,sell,5
80,rnd_trader_1,-1319.5882009680395,buy,1
80,saver_4,922.3210561002038,buy,0
80,saver_10,835.9607292180929,buy,0
80,follower_1,1697.1175184960846,buy,1
80,rnd_trader_5,-1304.6382009680394,buy,1
80,saver_15,892.3380619978059,sell,0
80,saver_0,913.2862244973373,buy,0
80,saver_1,917.8138698744411,buy,0
80,rnd_trader_2,-1305.0282009680395,sell,1
80,follower_0,1735.1074066739677,buy,1
80,saver_9,1045.1910561002037,buy,0
80,saver_13,936.8610561002038,sell,0
80,follower_3,1705.931483392459,sell,1
80,rnd_trader_4,-1316.8782009680394,buy,1
81,saver_3,980.0348547994159,buy,0
81,saver_12,876.6168672477659,buy,0
81,saver_8,748.7461753616795,buy,0
81,saver_14,936.8838698744408,sell,0
81,follower_2,1689.1805989282195,sell,1
81,saver_11,908.7215986847343,buy,0
81,saver_5,704.0654339924615,buy,0
81,rnd_trader_0,-1318.7014963912561,sell,1
81,follower_4,1760.840911416286,sell,1
81,saver_6,908.7231963239433,buy,0
81,rnd_trader_3,-1351.9214963912561,buy,1
81,saver_2,798.9738339924613,buy,0
81,follower_5,1814.286364812087,buy,1
81,saver_7,952.3048547994159,buy,0
81,saver_17,948.807857097784,sell,0
81,saver_16,765.0254339924616,sell,0
81,rnd_trader_1,-1371.4014963912562,sell,1
81,saver_4,922.3210561002038,buy,0
81,saver_10,835.9607292180929,buy,0
81,follower_1,1759.9308139193013,sell,1
81,rnd_trader_5,-1356.4514963912561,sell,1
81,saver_15,892.3380619978059,sell,0
81,saver_0,913.2862244973373,buy,0
81,saver_1,917.8138698744411,buy,0
81,rnd_trader_2,-1356.8414963912562,buy,1
81,follower_0,1797.9207020971844,sell,1
81,saver_9,1045.1910561002037,buy,0
81,saver_13,936.8610561002038,sell,0
81,follower_3,1748.847098647299,buy,1
81,rnd_trader_4,-1368.6914963912561,buy,1
82,saver_3,980.0348547994159,buy,0
82,saver_12,876.6168672477659,buy,0
82,saver_8,748.7461753616795,buy,0
82,saver_14,778.0987223006792,sell,5
82,follower_2,1699.1805989282195,sell,1
82,saver_11,908.7215986847343,buy,0
82,saver_5,704.0654339924615,buy,0
82,rnd_trader_0,-1369.4585259060084,buy,1
82,follower_4,1770.840911416286,sell,1
82,saver_6,908.7231963239433,buy,0
82,rnd_trader_3,-1402.6785259060084,buy,1
82,saver_2,798.9738339924613,buy,0
82,follower_5,1772.5293352973347,sell,1
82,saver_7,952.3048547994159,buy,0
82,saver_17,948.807857097784,sell,0
82,saver_16,765.0254339924616,sell,0
82,rnd_trader_1,-1422.1585259060084,buy,1
82,saver_4,922.3210561002038,buy,0
82,saver_10,835.9607292180929,buy,0
82,follower_1,1769.9308139193013,sell,1
82,rnd_trader_5,-1407.2085259060084,sell,1
82,saver_15,892.3380619978059,sell,0
82,saver_0,913.2862244973373,buy,0
82,saver_1,759.0287223006796,buy,5
82,rnd_trader_2,-1407.5985259060085,sell,1
82,follower_0,1807.9207020971844,sell,1
82,saver_9,1045.1910561002037,buy,0
82,saver_13,936.8610561002038,sell,0
82,follower_3,1707.0900691325467,sell,1
82,rnd_trader_4,-1419.4485259060084,buy,1
83,saver_3,980.0348547994159,buy,0
83,saver_12,876.6168672477659,buy,0
83,saver_8,748.7461753616795,buy,0
83,saver_14,778.0987223006792,sell,0
83,follower_2,1709.1805989282195,sell,1
83,saver_11,908.7215986847343,buy,0
83,saver_5,704.0654339924615,buy,0
83,rnd_trader_0,-1418.1452742401707,sell,1
83,follower_4,1780.840911416286,sell,1
83,saver_6,908.7231963239433,buy,0
83,rnd_trader_3,-1451.3652742401707,buy,1
83,saver_2,798.9738339924613,buy,0
83,follower_5,1782.5293352973347,sell,1
83,saver_7,952.3048547994159,buy,0
83,saver_17,948.807857097784,sell,0
83,saver_16,765.0254339924616,sell,0
83,rnd_trader_1,-1470.8452742401707,sell,1
83,saver_4,922.3210561002038,buy,0
83,saver_10,835.9607292180929,buy,0
83,follower_1,1779.9308139193013,sell,1
83,rnd_trader_5,-1455.8952742401707,sell,1
83,saver_15,743.9043203269948,sell,5
83,saver_0,913.2862244973373,buy,0
83,saver_1,759.0287223006796,buy,0
83,rnd_trader_2,-1456.2852742401708,sell,1
83,follower_0,1817.9207020971844,sell,1
83,saver_9,1045.1910561002037,buy,0
83,saver_13,936.8610561002038,sell,0
83,follower_3,1717.0900691325467,sell,1
83,rnd_trader_4,-1468.1352742401707,sell,1
84,saver_3,980.0348547994159,buy,0
84,saver_12,765.4481868275765,buy,5
84,saver_8,748.7461753616795,buy,0
84,saver_14,778.0987223006792,sell,0
84,follower_2,1719.1805989282195,sell,1
84,saver_11,908.7215986847343,buy,0
84,saver_5,704.0654339924615,buy,0
84,rnd_trader_0,-1459.3790103242086,sell,1
84,follower_4,1790.840911416286,sell,1
84,saver_6,908.7231963239433,buy,0
84,rnd_trader_3,-1492.5990103242086,buy,1
84,saver_2,798.9738339924613,buy,0
84,follower_5,1853.8096582428013,buy,1
84,saver_7,952.3048547994159,buy,0
84,saver_17,948.807857097784,sell,0
84,saver_16,765.0254339924616,sell,0
84,rnd_trader_1,-1512.0790103242086,buy,1
84,saver_4,922.3210561002038,buy,0
84,saver_10,835.9607292180929,buy,0
84,follower_1,1789.9308139193013,sell,1
84,rnd_trader_5,-1497.1290103242086,buy,1
84,saver_15,743.9043203269948,sell,0
84,saver_0,913.2862244973373,buy,0
84,saver_1,759.0287223006796,buy,0
84,rnd_trader_2,-1497.5190103242087,sell,1
84,follower_0,1827.9207020971844,sell,1
84,saver_9,1045.1910561002037,buy,0
84,saver_13,936.8610561002038,sell,0
84,follower_3,1788.3703920780133,buy,1
84,rnd_trader_4,-1509.3690103242086,buy,1
85,saver_3,980.0348547994159,buy,0
85,saver_12,765.4481868275765,buy,0
85,saver_8,748.7461753616795,buy,0
85,saver_14,778.0987223006792,sell,0
85,follower_2,1770.5640867180362,buy,1
85,saver_11,908.7215986847343,buy,0
85,saver_5,704.0654339924615,buy,0
85,rnd_trader_0,-1502.7244332124483,buy,1
85,follower_4,1842.2243992061026,buy,1
85,saver_6,908.7231963239433,buy,0
85,rnd_trader_3,-1535.9444332124483,buy,1
85,saver_2,798.9738339924613,buy,0
85,follower_5,1863.8096582428013,buy,1
85,saver_7,952.3048547994159,buy,0
85,saver_17,948.807857097784,sell,0
85,saver_16,765.0254339924616,sell,0
85,rnd_trader_1,-1555.4244332124483,buy,1
85,saver_4,922.3210561002038,buy,0
85,saver_10,835.9607292180929,buy,0
85,follower_1,1841.314301709118,buy,1
85,rnd_trader_5,-1540.4744332124483,sell,1
85,saver_15,743.9043203269948,sell,0
85,saver_0,913.2862244973373,buy,0
85,saver_1,759.0287223006796,buy,0
85,rnd_trader_2,-1540.8644332124484,sell,1
85,follower_0,1879.304189887001,buy,1
85,saver_9,1045.1910561002037,buy,0
85,saver_13,936.8610561002038,sell,0
85,follower_3,1798.3703920780133,buy,1
85,rnd_trader_4,-1552.7144332124483,sell,1
86,saver_3,980.0348547994159,buy,0
86,saver_12,765.4481868275765,buy,0
86,saver_8,748.7461753616795,buy,0
86,saver_14,778.0987223006792,sell,0
86,follower_2,1733.557938456502,buy,1
86,saver_11,773.6908573770635,buy,5
86,saver_5,704.0654339924615,buy,0
86,rnd_trader_0,-1548.7305814739825,sell,1
86,follower_4,1805.2182509445684,buy,1
86,saver_6,908.7231963239433,buy,0
86,rnd_trader_3,-1581.9505814739825,buy,1
86,saver_2,798.9738339924613,buy,0
86,follower_5,1873.8096582428013,buy,1
86,saver_7,952.3048547994159,buy,0
86,saver_17,948.807857097784,sell,0
86,saver_16,765.0254339924616,sell,0
86,rnd_trader_1,-1601.4305814739826,buy,1
86,saver_4,922.3210561002038,buy,0
86,saver_10,835.9607292180929,buy,0
86,follower_1,1804.3081534475837,buy,1
86,rnd_trader_5,-1586.4805814739825,sell,1
86,saver_15,743.9043203269948,sell,0
86,saver_0,778.2554831896665,buy,5
86,saver_1,759.0287223006796,buy,0
86,rnd_trader_2,-1586.8705814739826,buy,1
86,follower_0,1842.2980416254668,buy,1
86,saver_9,1045.1910561002037,buy,0
86,saver_13,936.8610561002038,sell,0
86,follower_3,1808.3703920780133,buy,1
86,rnd_trader_4,-1598.7205814739825,buy,1
87,saver_3,980.0348547994159,buy,0
87,saver_12,765.4481868275765,buy,0
87,saver_8,748.7461753616795,buy,0
87,saver_14,778.0987223006792,sell,0
87,follower_2,1799.0251934051123,sell,1
87,saver_11,773.6908573770635,buy,0
87,saver_5,704.0654339924615,buy,0
87,rnd_trader_0,-1603.197836422593,buy,1
87,follower_4,1870.6855058931787,sell,1
87,saver_6,908.7231963239433,buy,0
87,rnd_trader_3,-1636.417836422593,buy,1
87,saver_2,798.9738339924613,buy,0
87,follower_5,1883.8096582428013,buy,1
87,saver_7,952.3048547994159,buy,0
87,saver_17,948.807857097784,sell,0
87,saver_16,765.0254339924616,sell,0
87,rnd_trader_1,-1655.897836422593,sell,1
87,saver_4,922.3210561002038,buy,0
87,saver_10,835.9607292180929,buy,0
87,follower_1,1869.775408396194,sell,1
87,rnd_trader_5,-1640.947836422593,sell,1
87,saver_15,743.9043203269948,sell,0
87,saver_0,778.2554831896665,buy,0
87,saver_1,759.0287223006796,buy,0
87,rnd_trader_2,-1641.337836422593,buy,1
87,follower_0,1907.7652965740772,sell,1
87,saver_9,1045.1910561002037,buy,0
87,saver_13,936.8610561002038,sell,0
87,follower_3,1818.3703920780133,buy,1
87,rnd_trader_4,-1653.187836422593,sell,1
88,saver_3,980.0348547994159,buy,0
88,saver_12,765.4481868275765,buy,0
88,saver_8,748.7461753616795,buy,0
88,saver_14,778.0987223006792,sell,0
88,follower_2,1809.0251934051123,sell,1
88,saver_11,773.6908573770635,buy,0
88,saver_5,704.0654339924615,buy,0
88,rnd_trader_0,-1656.555746272231,sell,1
88,follower_4,1880.6855058931787,sell,1
88,saver_6,908.7231963239433,buy,0
88,rnd_trader_3,-1689.7757462722311,buy,1
88,saver_2,798.9738339924613,buy,0
88,follower_5,1948.1675680924395,sell,1
88,saver_7,952.3048547994159,buy,0
88,saver_17,948.807857097784,sell,0
88,saver_16,765.0254339924616,sell,0
88,rnd_trader_1,-1709.2557462722311,buy,1
88,saver_4,922.3210561002038,buy,0
88,saver_10,835.9607292180929,buy,0
88,follower_1,1879.775408396194,sell,1
88,rnd_trader_5,-1694.305746272231,sell,1
88,saver_15,743.9043203269948,sell,0
88,saver_0,778.2554831896665,buy,0
88,saver_1,759.0287223006796,buy,0
88,rnd_trader_2,-1694.6957462722312,buy,1
88,follower_0,1917.7652965740772,sell,1
88,saver_9,1045.1910561002037,buy,0
88,saver_13,936.8610561002038,sell,0
88,follower_3,1882.7283019276515,sell,1
88,rnd_trader_4,-1706.545746272231,sell,1
89,saver_3,980.0348547994159,buy,0
89,saver_12,765.4481868275765,buy,0
89,saver_8,748.7461753616795,buy,0
89,saver_14,778.0987223006792,sell,0
89,follower_2,1819.0251934051123,sell,1
89,saver_11,773.6908573770635,buy,0
89,saver_5,704.0654339924615,buy,0
89,rnd_trader_0,-1706.6521815308909,sell,1
89,follower_4,1890.6855058931787,sell,1
89,saver_6,908.7231963239433,buy,0
89,rnd_trader_3,-1739.8721815308909,sell,1
89,saver_2,798.9738339924613,buy,0
89,follower_5,1907.0711328337798,sell,1
89,saver_7,952.3048547994159,buy,0
89,saver_17,793.325680804485,sell,5
89,saver_16,765.0254339924616,sell,0
89,rnd_trader_1,-1759.352181530891,buy,1
89,saver_4,922.3210561002038,buy,0
89,saver_10,835.9607292180929,buy,0
89,follower_1,1889.775408396194,sell,1
89,rnd_trader_5,-1744.4021815308909,buy,1
89,saver_15,743.9043203269948,sell,0
89,saver_0,778.2554831896665,buy,0
89,saver_1,759.0287223006796,buy,0
89,rnd_trader_2,-1744.792181530891,sell,1
89,follower_0,1927.7652965740772,sell,1
89,saver_9,1045.1910561002037,buy,0
89,saver_13,936.8610561002038,sell,0
89,follower_3,1841.6318666689917,sell,1
89,rnd_trader_4,-1756.6421815308909,buy,1
90,saver_3,980.0348547994159,buy,0
90,saver_12,765.4481868275765,buy,0
90,saver_8,748.7461753616795,buy,0
90,saver_14,778.0987223006792,sell,0
90,follower_2,1829.0251934051123,sell,1
90,saver_11,773.6908573770635,buy,0
90,saver_5,704.0654339924615,buy,0
90,rnd_trader_0,-1751.128008911098,sell,1
90,follower_4,1900.6855058931787,sell,1
90,saver_6,908.7231963239433,buy,0
90,rnd_trader_3,-1784.348008911098,sell,1
90,saver_2,798.9738339924613,buy,0
90,follower_5,1973.788175970892,buy,1
90,saver_7,952.3048547994159,buy,0
90,saver_17,793.325680804485,sell,0
90,saver_16,765.0254339924616,sell,0
90,rnd_trader_1,-1803.828008911098,sell,1
90,saver_4,922.3210561002038,buy,0
90,saver_10,835.9607292180929,buy,0
90,follower_1,1899.775408396194,sell,1
90,rnd_trader_5,-1788.878008911098,sell,1
90,saver_15,743.9043203269948,sell,0
90,saver_0,778.2554831896665,buy,0
90,saver_1,759.0287223006796,buy,0
90,rnd_trader_2,-1789.2680089110981,buy,1
90,follower_0,1937.7652965740772,sell,1
90,saver_9,1045.1910561002037,buy,0
90,saver_13,936.8610561002038,sell,0
90,follower_3,1908.348909806104,buy,1
90,rnd_trader_4,-1801.118008911098,buy,1
91,saver_3,980.0348547994159,buy,0
91,saver_12,765.4481868275765,buy,0
91,saver_8,748.7461753616795,buy,0
